date,USDT_BTC,USDT_ETC,USDT_XRP,USDT_ETH,USDT_LTC,USDT_BCH,USDT_BNB,USDT_DOGE
2015-03-06 08:00:00,270.00199997,,0.0115,,,,,
2015-03-06 12:00:00,270.00199997,,0.0115,,,,,
2015-03-06 16:00:00,270.00199997,,0.0115,,,,,
2015-03-06 20:00:00,260.0,,0.011,,,,,
2015-03-07 00:00:00,260.00000522,,0.011,,,,,
2015-03-07 04:00:00,260.00000522,,0.011,,,,,
2015-03-07 08:00:00,260.00000522,,0.011,,,,,
2015-03-07 12:00:00,260.00000522,,0.011,,,,,
2015-03-07 16:00:00,260.00000522,,0.011,,,,,
2015-03-07 20:00:00,260.00000522,,0.011,,0.045,,,
2015-03-08 00:00:00,260.00000522,,0.011,,0.045,,,
2015-03-08 04:00:00,260.00000522,,0.011,,0.045,,,
2015-03-08 08:00:00,260.00000522,,0.011,,0.045,,,
2015-03-08 12:00:00,260.000401,,0.011,,0.045,,,
2015-03-08 16:00:00,275.002,,0.011,,0.045,,,
2015-03-08 20:00:00,260.00003101,,0.011,,0.045,,,
2015-03-09 00:00:00,260.00003101,,0.011,,0.045,,,
2015-03-09 04:00:00,260.00003101,,0.011,,0.045,,,
2015-03-09 08:00:00,276.15018646,,0.011,,0.045,,,
2015-03-09 12:00:00,262.00000001,,0.011,,0.045,,,
2015-03-09 16:00:00,262.59000002,,0.011,,0.045,,,
2015-03-09 20:00:00,264.00000533,,0.011,,0.045,,,
2015-03-10 00:00:00,264.00000533,,0.011,,0.045,,,
2015-03-10 04:00:00,264.00006389,,0.011,,0.045,,,
2015-03-10 08:00:00,279.00006387,,0.011,,0.045,,,
2015-03-10 12:00:00,279.00006387,,0.011,,0.045,,,
2015-03-10 16:00:00,291.0,,0.011,,0.960001,,,
2015-03-10 20:00:00,291.0,,0.011,,0.960001,,,
2015-03-11 00:00:00,292.95011128,,0.011,,0.960001,,,
2015-03-11 04:00:00,279.00010602,,0.011,,0.960001,,,
2015-03-11 08:00:00,279.00011726,,0.011,,0.960001,,,
2015-03-11 12:00:00,289.00010602,,0.011,,0.960001,,,
2015-03-11 16:00:00,288.00010602,,0.0111,,0.960001,,,
2015-03-11 20:00:00,276.00000001,,0.0111,,0.960001,,,
2015-03-12 00:00:00,276.0,,0.0111,,0.960001,,,
2015-03-12 04:00:00,276.0,,0.0111,,0.960001,,,
